,book_id_title,book_id,cover_image_uri,book_title,book_series,book_settings,book_characters,book_language,year_first_published,authorlink,author,num_pages,format,genres,people_curr_read,peop_want_to_read,num_ratings,num_reviews,average_rating,rating_distribution,awards,awards_count,awards_bins
538,21796.Marathon_Man,21796,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1167323623i/21796.jpg,Marathon Man,['Babe Levy'],"['Edinburgh, Scotland', 'New York City, New York']","['Henry""Doc"" Levy', 'Thomas ""Babe"" Levy', 'Dr. Christian Szell', 'Peter Janeway', 'Elsa Opel']",English,1974,https://www.goodreads.com/author/show/12521.William_Goldman,William Goldman,236.0,Paperback,"['Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Crime', 'Classics', 'Suspense']",875.0,14700.0,21322,665,4.11,"{'5 Stars': 8047, '4 Stars': 8542, '3 Stars': 3944, '2 Stars': 599, '1 Star': 190}",[],2,"(1.307, 140.6]"
539,2189720.Momo,2189720,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1301566560i/2189720.jpg,Momo,,,"['Momo', 'Beppo Roadsweeper', 'Master Hora', 'Cassiopeia', 'Guido Guide', 'Men in Grey']",Indonesian,1973,https://www.goodreads.com/author/show/15619.Michael_Ende,Michael Ende,320.0,Paperback,"['Fantasy', 'Fiction', 'Classics', 'Childrens', 'German Literature', 'Young Adult', 'Middle Grade']",3320.0,47100.0,88537,6232,4.34,"{'5 Stars': 46972, '4 Stars': 28029, '3 Stars': 10595, '2 Stars': 2209, '1 Star': 732}",['Deutscher Jugendliteraturpreis for Jugendbuch (1974)'],56,"(1.307, 140.6]"
540,21965107-the-children-act,21965107,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1405290619i/21965107.jpg,The Children Act,,"['London, England', 'England']","['Fiona Maye', 'Adam Henry', 'Jack Maye', 'Nigel Pauling', 'Sherwood Runcie', 'Mark Berner', 'John Tovey', 'Leslie Grieve', 'Marina Greene', 'Caradoc Ball']",English,2014,https://www.goodreads.com/author/show/2408.Ian_McEwan,Ian McEwan,221.0,Hardcover,"['Fiction', 'Contemporary', 'Literary Fiction', 'British Literature', 'Audiobook', 'Novels', 'Book Club']",2067.0,54600.0,81371,7807,3.73,"{'5 Stars': 17071, '4 Stars': 34414, '3 Stars': 22571, '2 Stars': 5678, '1 Star': 1637}","['Andrew Carnegie Medal Nominee for Fiction (2015)', 'Goodreads Choice Award Nominee for Fiction (2014)', 'Europese Literatuurprijs Nominee (2015)', 'Dublin Literary Award Nominee (2016)']",188,"(140.6, 279.2]"
542,219920.Black_Robe,219920,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1399518137i/219920.jpg,Black Robe,,"['New France', 'Canada']",,English,1985,https://www.goodreads.com/author/show/45897.Brian_Moore,Brian Moore,256.0,Paperback,"['Historical Fiction', 'Fiction', 'Canada', 'Religion', 'Irish Literature', 'Native American', 'Novels']",17.0,1552.0,1444,164,3.79,"{'5 Stars': 365, '4 Stars': 589, '3 Stars': 349, '2 Stars': 99, '1 Star': 42}",[],2,"(1.307, 140.6]"
543,2199587.Fractured,2199587,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389140280i/2199587.jpg,Fractured,['Will Trent'],"['Atlanta, Georgia']","['Angie Polaski', 'Will Trent', 'Faith Mitchell', 'Amanda Wagner']",English,2008,https://www.goodreads.com/author/show/12504.Karin_Slaughter,Karin Slaughter,388.0,Hardcover,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Audiobook', 'Mystery Thriller', 'Suspense']",5966.0,32900.0,88832,4035,4.16,"{'5 Stars': 32258, '4 Stars': 41495, '3 Stars': 13000, '2 Stars': 1473, '1 Star': 606}",['Prix Polar International (2011)'],35,"(1.307, 140.6]"
544,220334.La_Gloire_de_mon_p_re,220334,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1332596026i/220334.jpg,La Gloire de mon pere,"[""Souvenirs d'enfance""]",,,French,1957,https://www.goodreads.com/author/show/101107.Marcel_Pagnol,Marcel Pagnol,216.0,Mass Market Paperback,"['France', 'Classics', 'Fiction', 'French Literature', 'Roman', 'Novels', 'Literature']",301.0,4886.0,10223,372,4.01,"{'5 Stars': 3805, '4 Stars': 3642, '3 Stars': 2054, '2 Stars': 548, '1 Star': 174}",[],2,"(1.307, 140.6]"
548,221524.A_Country_Doctor,221524,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1633612536i/221524.jpg,A Country Doctor,,,,English,1918,https://www.goodreads.com/author/show/5223.Franz_Kafka,Franz Kafka,92.0,Hardcover,"['Short Stories', 'Classics', 'Fiction', 'German Literature', 'Literature', 'Philosophy', 'Horror']",176.0,4906.0,6903,544,3.68,"{'5 Stars': 1537, '4 Stars': 2464, '3 Stars': 2204, '2 Stars': 553, '1 Star': 145}",[],2,"(1.307, 140.6]"
549,22205.This_Lullaby,22205,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1397779294i/22205.jpg,This Lullaby,,"['Lakeview, North Carolina']","['Remy Starr', 'Dexter Jones']",English,2002,https://www.goodreads.com/author/show/2987.Sarah_Dessen,Sarah Dessen,345.0,Paperback,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Chick Lit', 'Realistic Fiction', 'Teen']",1466.0,85900.0,179946,5539,4.01,"{'5 Stars': 70396, '4 Stars': 58216, '3 Stars': 38259, '2 Stars': 9712, '1 Star': 3363}","['South Carolina Book Award Nominee for Young Adult Book Award (2005)', 'Michigan Library Association Thumbs Up! Award Nominee (2003)', 'Gateway Readers Award Nominee (2005)', 'Margaret A. Edwards Award (1)']",208,"(140.6, 279.2]"
550,22206.Lullaby,22206,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327268513i/22206.jpg,Lullaby,,,"['Carl Streator', 'Helen Hoover Boyle']",English,2002,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,Chuck Palahniuk,260.0,Paperback,"['Fiction', 'Horror', 'Contemporary', 'Fantasy', 'Thriller', 'Novels', 'American']",1484.0,38600.0,101705,3703,3.74,"{'5 Stars': 24890, '4 Stars': 37842, '3 Stars': 28916, '2 Stars': 7948, '1 Star': 2109}",['Bram Stoker Award Nominee for Best Novel (2002)'],51,"(1.307, 140.6]"
552,22284.Diary,22284,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388196823i/22284.jpg,Diary,,['The United States of America'],"['Misty Wilmot', 'Peter Wilmot', 'Angel Delaporte', 'Tabitha Wilmot', 'Grace Wilmot']",English,2003,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,Chuck Palahniuk,262.0,Paperback,"['Fiction', 'Horror', 'Contemporary', 'Thriller', 'Mystery', 'Novels', 'American']",1192.0,31400.0,79960,2908,3.65,"{'5 Stars': 17928, '4 Stars': 27878, '3 Stars': 24500, '2 Stars': 7525, '1 Star': 2129}",[],2,"(1.307, 140.6]"
553,22285.Rant,22285,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388248283i/22285.jpg,Rant: An Oral Biography of Buster Casey,,['The United States of America'],"['Buster Casey', 'Echo Lawrence']",English,2007,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,Chuck Palahniuk,320.0,Hardcover,"['Fiction', 'Science Fiction', 'Horror', 'Contemporary', 'Novels', 'Time Travel', 'Humor']",1626.0,33600.0,69072,3471,3.84,"{'5 Stars': 22208, '4 Stars': 23119, '3 Stars': 16257, '2 Stars': 5634, '1 Star': 1854}",[],2,"(1.307, 140.6]"
554,22286.Clown_Girl,22286,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1386924063i/22286.jpg,Clown Girl,,,,English,2006,https://www.goodreads.com/author/show/12717.Monica_Drake,Monica Drake,297.0,Paperback,"['Fiction', 'Contemporary', 'Thriller', 'Humor', 'Dark', 'Novels', 'Mystery']",119.0,14400.0,5406,371,3.49,"{'5 Stars': 1188, '4 Stars': 1621, '3 Stars': 1582, '2 Stars': 695, '1 Star': 320}",['Oregon Book Award Nominee for the Novel (Finalist) (2007)'],61,"(1.307, 140.6]"
555,22288.Haunted,22288,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391152326i/22288.jpg,Haunted,,['The United States of America'],,English,2005,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,Chuck Palahniuk,419.0,Paperback,"['Horror', 'Fiction', 'Short Stories', 'Contemporary', 'Thriller', 'Dark', 'Adult']",4552.0,100000.0,108350,6305,3.6,"{'5 Stars': 27159, '4 Stars': 33653, '3 Stars': 29658, '2 Stars': 12283, '1 Star': 5597}",[],2,"(1.307, 140.6]"
556,223175.The_Master_of_Ballantrae,223175,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1172852381i/223175.jpg,The Master of Ballantrae,,"['Ballantrae, Ayrshire, Scotland', 'North America', 'Ayrshire, Scotland']","['James Durie', 'Henry Durie', 'William Johnson', 'Ephraim Mackellar', 'Secundra Dass']",English,1889,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,Robert Louis Stevenson,388.0,Paperback,"['Classics', 'Fiction', 'Historical Fiction', 'Adventure', 'Literature', 'Scotland', 'Historical']",222.0,6708.0,6337,394,3.71,"{'5 Stars': 1546, '4 Stars': 2204, '3 Stars': 1929, '2 Stars': 507, '1 Star': 151}",[],2,"(1.307, 140.6]"
557,223229.Middlemarch_Silas_Marner_Amos_Barton,223229,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1172852705i/223229.jpg,Middlemarch/Silas Marner/Amos Barton,,,,English,1994,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,851.0,Hardcover,"['Classics', 'Fiction', 'Literature', 'Victorian', 'Historical Fiction', 'Literary Fiction', 'British Literature']",39.0,1530.0,793,43,3.98,"{'5 Stars': 287, '4 Stars': 275, '3 Stars': 177, '2 Stars': 36, '1 Star': 18}",[],2,"(1.307, 140.6]"
558,223635.Mephisto,223635,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388190661i/223635.jpg,Mephisto,,"['Hamburg', 'Berlin']",,English,1936,https://www.goodreads.com/author/show/67081.Klaus_Mann,Klaus Mann,272.0,Paperback,"['Fiction', 'Classics', 'German Literature', 'Germany', 'Literature', 'Historical Fiction', '20th Century']",215.0,9144.0,5418,305,4.06,"{'5 Stars': 1953, '4 Stars': 2181, '3 Stars': 1020, '2 Stars': 201, '1 Star': 63}",[],2,"(1.307, 140.6]"
559,22436725-the-forty-days-of-musa-dagh-verba-mundi,22436725,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1402104400i/22436725.jpg,The Forty Days of Musa Dagh (Verba Mundi,,,,,1933,https://www.goodreads.com/author/show/57432.Franz_Werfel,Franz Werfel,857.0,Kindle Edition,"['Historical Fiction', 'Fiction', 'Classics', 'War', 'Historical', 'German Literature', 'Literature']",422.0,6487.0,1900,240,4.39,"{'5 Stars': 1101, '4 Stars': 498, '3 Stars': 248, '2 Stars': 39, '1 Star': 14}",[],2,"(1.307, 140.6]"
560,22443982-the-troll-garden,22443982,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571199302i/22443982.jpg,The Troll Garden,,"['Tarrytown, New York', 'Kansas', 'Wyoming', 'London, England', 'Boston, Massachusetts', 'Pittsburgh, Pennsylvania', 'New York City, New York', 'Long Island, New York', 'New York (State)', 'Massachusetts', 'Pennsylvania']","['Arthur Hamilton', 'Flavia Hamilton', 'Imogen Willard', 'Jemima Broadwood', 'Monsieur Emile Roux', 'Harvey Merrick', 'Henry Steavens', 'Jim Laird', 'Annie Merrick', 'Martin Merrick', 'Caroline Noble', 'Howard Noble', ""Raymond d'Esquerre"", 'Everett Hilgarde', 'Katharine Gaylord', 'Charley Gaylord', 'Adriance Hilgarde', 'MacMaster', 'Sir Hugh Treffinger', 'Lady Mary Percy', 'Georgiana Carpenter', 'Clark']",English,1905,https://www.goodreads.com/author/show/881203.Willa_Cather,Willa Cather,151.0,Paperback,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Literary Fiction']",27.0,472.0,390,58,3.77,"{'5 Stars': 95, '4 Stars': 157, '3 Stars': 102, '2 Stars': 26, '1 Star': 10}",[],2,"(1.307, 140.6]"
562,2247142.The_Talented_Mr_Ripley,2247142,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1634841836i/2247142.jpg,The Talented Mr. Ripley,['Ripley'],"['Italy', 'New York City, New York', 'Italian Riviera', 'Mongibello', 'Rome', 'Venice']","['Tom Ripley', 'Dickie Greenleaf', 'Marge Sherwood', 'Freddie Miles']",English,1955,https://www.goodreads.com/author/show/7622.Patricia_Highsmith,Patricia Highsmith,271.0,Paperback,"['Fiction', 'Classics', 'Mystery', 'Thriller', 'Crime', 'Mystery Thriller', 'Suspense']",4587.0,127000.0,105984,7846,3.95,"{'5 Stars': 31118, '4 Stars': 46207, '3 Stars': 22305, '2 Stars': 4721, '1 Star': 1633}","['Grand Prix de Litterature Policiere for Romans etrangers (1957)', 'Edgar Award Nominee for Best Novel (1956)']",112,"(1.307, 140.6]"
563,22535506-dark-rooms,22535506,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1411574031i/22535506.jpg,Dark Rooms,,,,English,2015,https://www.goodreads.com/author/show/8323980.Lili_Anolik,Lili Anolik,336.0,Hardcover,"['Mystery', 'Fiction', 'Thriller', 'Mystery Thriller', 'Contemporary', 'Young Adult', 'Audiobook']",164.0,6277.0,3428,378,3.14,"{'5 Stars': 419, '4 Stars': 844, '3 Stars': 1234, '2 Stars': 671, '1 Star': 260}",[],2,"(1.307, 140.6]"
565,22590.Ubik,22590,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327995569i/22590.jpg,Ubik,,,"['Glen Runciter', 'Joe Chip', 'Jory', 'Ella Runciter', 'Patricia Conley', 'Al Hammond', 'Don Denny', 'Wendy Wright', 'Stanton Mick']",Spanish; Castilian,1969,https://www.goodreads.com/author/show/4764.Philip_K_Dick,Philip K. Dick,288.0,Paperback,"['Science Fiction', 'Fiction', 'Classics', 'Novels', 'Mystery', 'Science Fiction Fantasy', 'Audiobook']",3437.0,94800.0,115594,6894,4.11,"{'5 Stars': 45584, '4 Stars': 44245, '3 Stars': 20008, '2 Stars': 4457, '1 Star': 1300}",[],2,"(1.307, 140.6]"
566,2260392.Primeiras_Est_rias,2260392,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341461143i/2260392.jpg,Primeiras Estorias,,,,Portuguese,1962,https://www.goodreads.com/author/show/95937.Jo_o_Guimar_es_Rosa,Joao Guimaraes Rosa,176.0,Paperback,"['Short Stories', 'Brazil', 'Fiction', 'Classics', 'Literature', 'Portuguese Literature', '20th Century']",132.0,1528.0,1652,104,4.3,"{'5 Stars': 874, '4 Stars': 486, '3 Stars': 216, '2 Stars': 63, '1 Star': 13}",[],2,"(1.307, 140.6]"
568,22632.The_Trial_and_Death_of_Socrates,22632,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388197286i/22632.jpg,The Trial and Death of Socrates,,['Greece'],['Socrates (philosopher)'],English,401,https://www.goodreads.com/author/show/879.Plato,Plato,58.0,Paperback,"['Philosophy', 'Classics', 'Nonfiction', 'History', 'School', 'Politics', 'Biography']",1738.0,54700.0,43442,1443,4.12,"{'5 Stars': 18245, '4 Stars': 15165, '3 Stars': 7734, '2 Stars': 1726, '1 Star': 572}",[],2,"(1.307, 140.6]"
569,226672.The_Accidental_Theorist_and_Other_Dispatches_from_the_Dismal_Science,226672,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388240690i/226672.jpg,The Accidental Theorist and Other Dispatches from the Dismal Science,,,,English,1998,https://www.goodreads.com/author/show/1291.Paul_Krugman,Paul Krugman,206.0,Paperback,"['Economics', 'Nonfiction', 'Politics', 'Essays', 'Business', 'Finance', 'Science']",57.0,1526.0,1013,60,3.89,"{'5 Stars': 276, '4 Stars': 405, '3 Stars': 288, '2 Stars': 33, '1 Star': 11}",[],2,"(1.307, 140.6]"
570,227651.Among_the_Hidden,227651,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388382796i/227651.jpg,Among the Hidden,['Shadow Children'],,"['Jen', 'Luke Garner']",English,1998,https://www.goodreads.com/author/show/14617.Margaret_Peterson_Haddix,Margaret Peterson Haddix,153.0,Paperback,"['Young Adult', 'Dystopia', 'Science Fiction', 'Fiction', 'Middle Grade', 'Childrens', 'Fantasy']",2500.0,45300.0,128490,7259,3.99,"{'5 Stars': 46553, '4 Stars': 45315, '3 Stars': 27950, '2 Stars': 6542, '1 Star': 2130}","[""Pennsylvania Young Readers' Choice Award for Grades 6-8 (2002)"", 'Vermont Golden Dome Book Award Nominee (2000)', 'Sunshine State Young Readers Award for Grades 6-8 (2001)', 'California Young Readers Medal for Middle School/Junior High (2001)', 'Bluestem Book Award Nominee (2018)', 'Maud Hart Lovelace Award for Grades 6-8 (2001)']",334,"(279.2, 417.8]"
573,228296.Rosemary_s_Baby,228296,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1711563977i/228296.jpg,Rosemary's Baby,"[""Rosemary's Baby""]","['New York City, New York', 'Upper West Side, Manhattan, New York']","['Rosemary Woodhouse', 'Guy Woodhouse', 'Minnie Castevet', 'Roman Castevet']",English,1967,https://www.goodreads.com/author/show/8050.Ira_Levin,Ira Levin,308.0,Hardcover,"['Horror', 'Fiction', 'Classics', 'Thriller', 'Mystery', 'Fantasy', 'Paranormal']",1490.0,129000.0,150363,8093,4.05,"{'5 Stars': 56000, '4 Stars': 56011, '3 Stars': 29896, '2 Stars': 6309, '1 Star': 2147}",['Edgar Award Nominee for Best Novel (1968)'],45,"(1.307, 140.6]"
574,2285386.Crime,2285386,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320476509i/2285386.jpg,Crime,,,,,2008,https://www.goodreads.com/author/show/5687.Irvine_Welsh,Irvine Welsh,344.0,Paperback,"['Fiction', 'Crime', 'Thriller', 'Mystery', 'Scotland', 'Drama', 'Contemporary']",4217.1423648136915,85996.68238486903,5695,305,3.65,"{'5 Stars': 1202, '4 Stars': 2093, '3 Stars': 1740, '2 Stars': 506, '1 Star': 154}",[],2,"(1.307, 140.6]"
575,228560.Sophie_s_Choice,228560,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1356714742i/228560.jpg,Sophie's Choice,,"['Brooklyn, New York City, New York', 'Flatbush, Brooklyn, New York']","['Stingo', 'Nathan Landau', 'Sophie Zawistowska']",English,1979,https://www.goodreads.com/author/show/7565.William_Styron,William Styron,562.0,Paperback,"['Fiction', 'Historical Fiction', 'Holocaust', 'War', 'Classics', 'Historical', 'World War II']",4050.0,112000.0,92866,3178,4.17,"{'5 Stars': 42510, '4 Stars': 30845, '3 Stars': 13955, '2 Stars': 3769, '1 Star': 1787}","['National Book Award for Fiction (Hardcover) (1980)', 'National Book Critics Circle Award Nominee for Fiction (1979)']",119,"(1.307, 140.6]"
576,228630.Black_Boy,228630,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1625884353i/228630.jpg,Black Boy,,,,English,1945,https://www.goodreads.com/author/show/9657.Richard_Wright,Richard Wright,419.0,Paperback,"['Classics', 'Nonfiction', 'Memoir', 'Biography', 'African American', 'Race', 'Autobiography']",1844.0,44400.0,54840,2486,4.09,"{'5 Stars': 21654, '4 Stars': 20411, '3 Stars': 9638, '2 Stars': 2230, '1 Star': 907}",[],2,"(1.307, 140.6]"
578,229432.The_Pickwick_Papers,229432,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1360795072i/229432.jpg,The Pickwick Papers,,,"['Samuel Pickwick', 'Nathaniel Winkle', 'Augustus Snodgrass', 'Tracy Tupman', 'Sam Weller', 'Tony Weller', 'Alfred Jingle', 'Job Trotter', 'Mr. Wardle', 'Emily Wardle', 'Benjamin Allen', 'Arabella Allen', 'Bob Sawyer', 'Mr. Perker', 'Mrs. Bardell', 'Dr. Slammer', 'Solomon Pell', 'Rachael Wardle', 'Mr. Dodson', 'Mr. Fogg']",English,1837,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,801.0,Paperback,"['Classics', 'Fiction', 'Literature', 'Humor', '19th Century', 'Victorian', 'British Literature']",4589.0,44200.0,30952,2470,3.85,"{'5 Stars': 9562, '4 Stars': 10803, '3 Stars': 7691, '2 Stars': 2164, '1 Star': 732}",[],2,"(1.307, 140.6]"
579,22992.The_Selected_Poems,22992,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1391057370i/22992.jpg,The Selected Poems,,,,English,1936,https://www.goodreads.com/author/show/44150.Federico_Garc_a_Lorca,Federico Garcia Lorca,186.0,Paperback,"['Poetry', 'Classics', 'Spain', 'Spanish Literature', 'Fiction', 'Literature', '20th Century']",193.0,11500.0,9038,257,4.32,"{'5 Stars': 4645, '4 Stars': 2949, '3 Stars': 1178, '2 Stars': 201, '1 Star': 65}",[],2,"(1.307, 140.6]"
580,23031.Time_s_Arrow,23031,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1353213337i/23031.jpg,Time's Arrow,,"['New York City, New York']","['Odilo Unverdorben', 'Reverend Nicholas Kreditor']",English,1991,https://www.goodreads.com/author/show/11337.Martin_Amis,Martin Amis,165.0,Paperback,"['Fiction', 'Historical Fiction', 'Novels', 'Literature', 'Literary Fiction', 'Fantasy', 'Holocaust']",535.0,18100.0,17264,1541,3.76,"{'5 Stars': 4514, '4 Stars': 6398, '3 Stars': 4547, '2 Stars': 1367, '1 Star': 438}",['Booker Prize Nominee (1991)'],31,"(1.307, 140.6]"
